"","SP500","FTSE100"
"4261",1936.41,3160.84
"4262",1960.28,3175.13
"4263",1964.11,3183.38
"4264",1929.23,3182
"4265",1927.13,3131.01
"4266",1915.77,3158.03
"4267",1918.59,3078.7
"4268",1910.01,3129.76
"4269",1885.81,3110.76
"4270",1866.92,3054.73
"4271",1876.67,3047.8
"4272",1916.56,3110.05
"4273",1909.52,3097.96
"4274",1892.12,3113.81
"4275",1892.13,3131.58
"4276",1910.62,3135.78
"4277",1900.98,3146.33
"4278",1899.32,3150.79
"4279",1908.56,3144.76
"4280",1891.24,3128.71
"4281",1901.98,3144.27
"4282",1943.08,3206.79
"4283",1939.03,3230.01
"4284",1954.49,3258.26
"4285",1954.49,3257.75
"4286",1940.55,3227.69
"4287",1945.9,3262.78
"4288",1932.75,3262.13
"4289",1935.61,3266.59
"4290",1943.66,3244.65
"4291",1922.62,3246.62
"4292",1897.73,3193.7
"4293",1888.43,3161.9
"4294",1885.82,3158.21
"4295",1889.48,3147.54
"4296",1924.74,3201.03
"4297",1908.42,3197.11
"4298",1894.94,3168.78
"4299",1926.5,3232
"4300",1938.68,3241.59
"4301",1937.96,3256.22
"4302",1930.32,3285.24
"4303",1953.86,3310.41
"4304",1950.99,3284.82
"4305",1942.22,3258.51
"4306",1954.18,3291.72
"4307",1957.41,3239.7
"4308",1956.05,3268.02
"4309",1950.63,3234.39
"4310",1944.22,3228.45
"4311",1936.3,3259
"4312",1945.61,3238.38
"4313",1938.13,3236.57
"4314",1940.5,3264.78
"4315",1967.26,3279.8
"4316",1982.81,3287.42
"4317",1986.04,3289.55
"4318",1993.43,3291.19
"4319",1986.11,3297.81
"4320",1988.1,3290.79
"4321",1979.35,3269
"4322",1984.09,3274.04
"4323",1982.81,3279.34
"4324",1993.06,3279.34
"4325",1997.2,3284.75
"4326",1998.08,3307.83
"4327",1997.42,3294.88
"4328",2008.47,3318.88
"4329",2008.47,3339.8
"4330",2012,3337.03
"4331",1992.42,3308.98
"4332",1982.93,3269.28
"4333",1990.44,3281.08
"4334",1991.49,3265.18
"4335",2012.32,3290.13
"4336",2020.49,3289.67
"4337",2017.86,3281.34
"4338",2023.35,3281.22
"4339",2025.39,3288.61
"4340",2021,3255.97
"4341",2031.59,3276.08
"4342",2021.08,3293.11
"4343",2016.09,3251.54
"4344",2033.87,3238.15
"4345",2049.2,3280.17
"4346",2049.97,3312.28
"4347",2053.93,3335.29
"4348",2048.89,3329.41
"4349",2041.99,3327.74
"4350",2046.28,3316.16
"4351",2071.45,3333.02
"4352",2076.63,3354.26
"4353",2071.05,3352.4
"4354",2072.71,3368.99
"4355",2077.01,3392.34
"4356",2071.9,3393.55
"4357",2091.69,3420.25
"4358",2095.97,3440.38
"4359",2101.26,3448.79
"4360",2093.58,3413.17
"4361",2096.71,3437.15
"4362",2098.32,3440.26
"4363",2100.86,3439.83
"4364",2113.82,3445.94
"4365",2114.36,3455.1
"4366",2121.83,3473.21
"4367",2132.39,3456.59
"4368",2114.65,3443.22
"4369",2115.63,3424.16
"4370",2115.65,3425.52
"4371",2100.36,3441.1
"4372",2100.21,3440.91
"4373",2095.68,3440.27
"4374",2119.53,3483.02
"4375",2124.28,3493.89
"4376",2129.22,3494.08
"4377",2118.32,3489.9
"4378",2122.26,3476.96
"4379",2128.17,3468.98
"4380",2141.95,3464.76
"4381",2147.6,3489.52
"4382",2152.57,3503.56
"4383",2154.8,3468.37
"4384",2153.76,3475.36
"4385",2157.42,3474.3
"4386",2162.65,3456.04
"4387",2162.65,3444.65
"4388",2154.96,3434.6
"4389",2125.67,3394.21
"4390",2133.52,3380.66
"4391",2154.09,3414.55
"4392",2155.89,3394.62
"4393",2149.85,3379.29
"4394",2169,3395.51
"4395",2177.75,3415.7
"4396",2175.45,3418.28
"4397",2166.87,3441.37
"4398",2170.84,3453.13
"4399",2175.8,3457.25
"4400",2173.58,3455.36
"4401",2176.52,3475.8
"4402",2195.59,3495.73
"4403",2198.07,3513.72
"4404",2190.97,3506.66
"4405",2195.8,3482.25
"4406",2192.76,3479.53
"4407",2185.21,3471.17
"4408",2173.9,3474.7
"4409",2173.9,3474.7
"4410",2183.38,3474.7
"4411",2199.15,3506.83
"4412",2196,3504.42
"4413",2186.13,3493.12
"4414",2186.13,3493.12
"4415",2186.13,3543.72
"4416",2183.92,3548.32
"4417",2186.6,3530.32
"4418",2173.29,3492.79
"4419",2178.8,3478.21
"4420",2177.68,3479.33
"4421",2182.16,3459.51
"4422",2196.02,3498.47
"4423",2206.68,3503.49
"4424",2206.68,3517.22
"4425",2208.48,3490.38
"4426",2206.7,3484.84
"4427",2200.2,3488.1
"4428",2206.6,3503.22
"4429",2195,3492.68
"4430",2202.77,3497.84
"4431",2221.56,3546.93
"4432",2196.54,3521.35
"4433",2193.89,3498.2
"4434",2191.71,3504.85
"4435",2204.4,3506.02
"4436",2219.19,3484.18
"4437",2231.61,3528.64
"4438",2235.39,3544.75
"4439",2233.44,3548.67
"4440",2235.02,3564.6
"4441",2239.05,3582.54
"4442",2236.46,3569.56
"4443",2220.72,3590.07
"4444",2213.58,3573.54
"4445",2230.8,3589.46
"4446",2248.4,3613.59
"4447",2250.97,3620.4
"4448",2249.06,3612.65
"4449",2249.06,3626.66
"4450",2255.48,3608.59
"4451",2252.43,3580.15
"4452",2251.03,3593.6
"4453",2243.26,3605.17
"4454",2240.73,3623.87
"4455",2163.11,3540.17
"4456",2175.78,3476.72
"4457",2170.17,3445.49
"4458",2145.43,3445.6
"4459",2125.34,3413.16
"4460",2158.36,3458.17
"4461",2153.65,3484.62
"4462",2169.14,3524.92
"4463",2170.62,3534.84
"4464",2176.5,3528.08
"4465",2132.76,3487.25
"4466",2147.18,3400.69
"4467",2155.18,3475.78
"4468",2146.93,3474.29
"4469",2170.33,3507.6
"4470",2184.1,3525.11
"4471",2221.46,3551.11
"4472",2220.68,3585.88
"4473",2223.12,3598
"4474",2225.26,3571.07
"4475",2211.52,3571.44
"4476",2194.38,3558.21
"4477",2202.68,3590.56
"4478",2200.12,3581.39
"4479",2205.85,3585.65
"4480",2226.76,3614.36
"4481",2229.25,3614.92
"4482",2236.71,3633.46
"4483",2236.71,3633.46
"4484",2238.03,3633.46
"4485",2243.93,3645.06
"4486",2229.44,3643.92
"4487",2243.3,3645.69
"4488",2251.12,3671.86
"4489",2275.35,3702.42
"4490",2280.01,3691.94
"4491",2281.61,3666.32
"4492",2278.91,3661.33
"4493",2300.08,3687.58
"4494",2294.82,3683.58
"4495",2294.02,3655.05
"4496",2317.5,3676.85
"4497",2315.91,3681.08
"4498",2315.7,3652.22
"4499",2297.57,3669.6
"4500",2303.68,3652.76
"4501",2318.84,3691.41
"4502",2329.54,3721.77
"4503",2334.61,3759.27
"4504",2340.68,3759.27
"4505",2338.14,3728.97
"4506",2346.3,3734.25
"4507",2313.94,3719.73
"4508",2336.48,3743.42
"4509",2332.43,3737.62
"4510",2329.61,3745.12
"4511",2350.4,3742.36
"4512",2348.44,3753.65
"4513",2363.97,3788.83
"4514",2367.63,3786.48
"4515",2366.1,3769.26
"4516",2363.29,3776.79
"4517",2340.64,3747.7
"4518",2353.42,3750.61
"4519",2353.42,3750.61
"4520",2357.39,3771.12
"4521",2377.09,3769.41
"4522",2377.75,3780.47
"4523",2386.63,3811.99
"4524",2391.13,3804.83
"4525",2378.44,3786.95
"4526",2357.95,3730.98
"4527",2316.63,3720.93
"4528",2342.98,3720.93
"4529",2345.27,3756.63
"4530",2320.22,3729.7
"4531",2356.02,3752.45
"4532",2367.52,3804.14
"4533",2382.97,3851.31
"4534",2380.09,3834.98
"4535",2384.25,3804.51
"4536",2351.87,3804.44
"4537",2366.92,3773.96
"4538",2336.41,3757.58
"4539",2328.91,3769.63
"4540",2321.46,3752.96
"4541",2342.84,3736.69
"4542",2341.9,3761.72
"4543",2338.25,3782.68
"4544",2363.28,3772.75
"4545",2372.22,3800.94
"4546",2372.22,3820.38
"4547",2373.07,3798.71
"4548",2381.59,3830.14
"4549",2383.8,3843.05
"4550",2349.98,3796.25
"4551",2363.72,3788.06
"4552",2408.79,3835.34
"4553",2416.28,3846.23
"4554",2411.65,3835.36
"4555",2411.41,3813.27
"4556",2406.69,3760.63
"4557",2417.5,3802.53
"4558",2387.96,3771.04
"4559",2399.64,3793.46
"4560",2352.12,3721.49
"4561",2363.12,3696.17
"4562",2307.98,3579.86
"4563",2271.41,3559.24
"4564",2294.75,3554.04
"4565",2265.75,3642.23
"4566",2282.3,3584.38
"4567",2292.79,3612.88
"4568",2231.98,3569.29
"4569",2285.93,3549.13
"4570",2300.1,3617.79
"4571",2333.24,3674.52
"4572",2264.5,3604.02
"4573",2265.36,3470.2
"4574",2264.58,3574.03
"4575",2223.71,3530.64
"4576",2193.4,3518.58
"4577",2200.61,3374.37
"4578",2254.68,3492.61
"4579",2254.07,3500.93
"4580",2256.52,3505.21
"4581",2283.08,3572.74
"4582",2280.68,3573.26
"4583",2307.22,3586.66
"4584",2287.62,3586.66
"4585",2234.02,3518.7
"4586",2283.58,3536.17
"4587",2274.16,3582.17
"4588",2299.71,3634.82
"4589",2299.71,3641.7
"4590",2323.83,3677.23
"4591",2298.16,3616.57
"4592",2308.35,3641.17
"4593",2269.32,3570.76
"4594",2266.51,3537.83
"4595",2297.41,3622.35
"4596",2298.14,3639.7
"4597",2317.63,3673
"4598",2318.11,3629.97
"4599",2306.25,3568.47
"4600",2373.63,3626.48
"4601",2388.15,3730.05
"4602",2372.61,3712.13
"4603",2383.55,3728.12
"4604",2371.03,3733.44
"4605",2370.26,3693.59
"4606",2383.53,3714.9
"4607",2392.92,3745.74
"4608",2385.72,3734.4
"4609",2417.44,3757.19
"4610",2416.83,3753.81
"4611",2406.3,3774.77
"4612",2411.41,3782.1
"4613",2435.16,3809.77
"4614",2427.33,3778.06
"4615",2447.03,3821.08
"4616",2443.02,3832.32
"4617",2430.55,3885.2
"4618",2442.12,3888.76
"4619",2421.67,3838.94
"4620",2405.76,3821.5
"4621",2410.22,3858.71
"4622",2408.46,3819.27
"4623",2346.78,3772.18
"4624",2355.74,3732.53
"4625",2376.47,3764.13
"4626",2370.71,3746.13
"4627",2368.43,3800.64
"4628",2401.07,3849.79
"4629",2410.33,3875.62
"4630",2394.81,3848.43
"4631",2423.67,3889.16
"4632",2360.21,3810.76
"4633",2362.21,3778.66
"4634",2350.69,3738.64
"4635",2379.05,3746.45
"4636",2310.41,3697.86
"4637",2309.18,3695.99
"4638",2276.26,3651.4
"4639",2253.53,3670.52
"4640",2319.86,3684.69
"4641",2304.06,3725.67
"4642",2273.73,3683.65
"4643",2285.67,3644.03
"4644",2245.81,3545.35
"4645",2256.02,3606.57
"4646",2220.21,3522.22
"4647",2220.21,3571.21
"4648",2257.95,3633.18
"4649",2205.49,3585.81
"4650",2238.52,3562.71
"4651",2303.17,3660.38
"4652",2304.43,3685.27
"4653",2322.34,3733.64
"4654",2308.74,3707.01
"4655",2293.65,3665.59
"4656",2329.71,3770.02
"4657",2364.97,3765.27
"4658",2360.79,3805.51
"4659",2378.6,3811.57
"4660",2318.51,3795.02
"4661",2332.85,3808.42
"4662",2335.79,3694.86
"4663",2303.79,3713.89
"4664",2269.24,3644.86
"4665",2283.5,3645.71
"4666",2280.47,3649.09
"4667",2292.23,3684.52
"4668",2330.81,3735.92
"4669",2349.66,3763.39
"4670",2349.66,3763.39
"4671",2351.6,3763.39
"4672",2318.72,3774.15
"4673",2322.11,3761.98
"4674",2306.23,3750.38
"4675",2306.23,3750.38
"4676",2273.41,3727.1
"4677",2273.41,3763.54
"4678",2217.59,3687.5
"4679",2224.76,3680.04
"4680",2184.67,3692.13
"4681",2214.6,3643.63
"4682",2232.24,3614.58
"4683",2202.03,3602.59
"4684",2225.98,3610.52
"4685",2170.51,3500.09
"4686",2158.58,3452.96
"4687",2095.86,3429.44
"4688",2083.24,3429.03
"4689",2083.24,3241.08
"4690",2060.15,3335.14
"4691",2104.37,3259.21
"4692",2125.6,3414.03
"4693",2091.88,3410.05
"4694",2128.64,3363.51
"4695",2141.85,3419.51
"4696",2131.78,3391.99
"4697",2167.9,3416.67
"4698",2194.43,3503.48
"4699",2171.51,3501.76
"4700",2102.23,3409.85
"4701",2087.05,3419.31
"4702",2104.02,3331.29
"4703",2095.21,3366.15
"4704",2107.65,3321.73
"4705",2123.06,3439.45
"4706",2152.76,3424.2
"4707",2123.94,3423.76
"4708",2125.85,3370.36
"4709",2125.85,3462.96
"4710",2124.12,3474.79
"4711",2141.95,3436.76
"4712",2115.13,3459.29
"4713",2132.02,3433.79
"4714",2161.51,3498.53
"4715",2176.48,3549.77
"4716",2175,3544.79
"4717",2155.81,3480.11
"4718",2097.48,3432.64
"4719",2098.64,3394.34
"4720",2091.42,3364.65
"4721",2103.42,3432.51
"4722",2057.44,3381.44
"4723",2040.17,3342.46
"4724",2008.71,3300.93
"4725",2083.36,3336.88
"4726",2065.21,3392.16
"4727",2075.88,3342.84
"4728",2032.79,3307.18
"4729",2014.88,3179.58
"4730",2100.38,3291.95
"4731",2049.4,3262.87
"4732",2098.46,3233.23
"4733",2098.46,3233.23
"4734",2130.62,3233.23
"4735",2135.54,3347.27
"4736",2116.93,3332.54
"4737",2093.11,3366.14
"4738",2076.56,3351.67
"4739",2088.42,3357.1
"4740",2163.38,3445.69
"4741",2159.63,3483.06
"4742",2162.46,3468.56
"4743",2164.21,3501.41
"4744",2167.61,3541.24
"4745",2157.28,3526.79
"4746",2139.99,3524.86
"4747",2149.67,3513.8
"4748",2106.01,3472.78
"4749",2098.92,3435.17
"4750",2108.59,3479.5
"4751",2156.67,3563.9
"4752",2158.08,3525.17
"4753",2197.24,3570.08
"4754",2193.87,3567.98
"4755",2174.59,3557.22
"4756",2180.91,3589.15
"4757",2194.96,3569.73
"4758",2209.25,3593.73
"4759",2207.02,3593.14
"4760",2198.5,3592.55
"4761",2190.13,3593.84
"4762",2228.09,3593.82
"4763",2235.3,3670.12
"4764",2225.37,3670.12
"4765",2242.47,3669.95
"4766",2202.77,3698.16
"4767",2210.95,3703.98
"4768",2196.54,3664.93
"4769",2220.81,3674.35
"4770",2220.46,3669.16
"4771",2229.74,3677.91
"4772",2253.76,3699.11
"4773",2256.63,3730.14
"4774",2258.74,3772.87
"4775",2237.79,3663.49
"4776",2202.02,3672.25
"4777",2208.2,3662.46
"4778",2179.05,3606.6
"4779",2179.05,3606.6
"4780",2193.98,3589.56
"4781",2203.1,3597.11
"4782",2215.12,3596.25
"4783",2218.5,3587.58
"4784",2195.27,3560.37
"4785",2182.65,3590.06
"4786",2183.01,3546.83
"4787",2225.74,3561.79
"4788",2157.24,3509.22
"4789",2159.03,3491.83
"4790",2153.77,3461.98
"4791",2117.84,3400.64
"4792",2124.94,3440.56
"4793",2156.96,3447.85
"4794",2157.14,3442.97
"4795",2142.55,3482.99
"4796",2121.78,3421.08
"4797",2130.3,3392.27
"4798",2090.81,3340.21
"4799",2090.94,3367.82
"4800",2085.08,3348.52
"4801",2097.36,3368.55
"4802",2036.4,3280.63
"4803",2028.89,3287.6
"4804",2031.47,3344.64
"4805",2039.66,3257.86
"4806",2002.64,3226.02
"4807",2004.87,3255.9
"4808",2004.87,3217.96
"4809",1988.09,3277.38
"4810",2022.83,3234.46
"4811",1976.97,3288.23
"4812",1990.78,3215.17
"4813",1968.86,3128.86
"4814",1951.08,3151.91
"4815",1929.85,3075.52
"4816",1978.47,3063.73
"4817",2002.3,3144.42
"4818",2002.88,3198.01
"4819",2001.86,3214.65
"4820",2028.91,3190.74
"4821",2037.15,3241.89
"4822",1990.09,3189.76
"4823",1998.41,3183.99
"4824",1961.23,3160.22
"4825",2007.21,3164.17
"4826",2040.81,3226.33
"4827",2014.39,3221.09
"4828",2003.16,3187.02
"4829",1985.23,3166.52
"4830",2042.44,3246.42
"4831",2050.23,3272.8
"4832",2013.66,3267.65
"4833",2061.77,3274.62
"4834",2076.59,3306.01
"4835",2051.66,3301.64
"4836",2046.35,3255.07
"4837",2057.72,3284.24
"4838",2066.36,3258.74
"4839",2035.3,3256.01
"4840",2016.52,3178.44
"4841",2029.15,3218.72
"4842",2034.35,3217.77
"4843",2057.64,3298.89
"4844",2017.27,3298.89
"4845",2024.72,3277.97
"4846",2041.24,3312.76
"4847",2071.86,3356.5
"4848",2043.53,3377.75
"4849",2043.53,3357.5
"4850",2035.24,3368.22
"4851",2032.13,3298.2
"4852",1971.37,3215.67
"4853",1980.18,3142.87
"4854",2021.13,3266.18
"4855",1952.14,3247.78
"4856",1964.25,3219.53
"4857",1992,3190.82
"4858",1996.25,3249.83
"4859",1902.17,3122.32
"4860",1935.49,3015.17
"4861",1844.31,2947.84
"4862",1924.85,2928.42
"4863",2002.32,3187.26
"4864",1925.85,3142.21
"4865",1895.78,3082.12
"4866",1892.05,3059.2
"4867",1929.24,3120.11
"4868",1935.79,3054.95
"4869",1765.72,2893.03
"4870",1861.44,2943.26
"4871",1853.26,2977.78
"4872",1778.9,2924.2
"4873",1754.91,2990.19
"4874",1687.34,2755.39
"4875",1590.51,2765.01
"4876",1573.34,2622.94
"4877",1453.52,2591.17
"4878",1436.56,2361.87
"4879",1602.93,2556.99
"4880",1594.41,2639.47
"4881",1450.5,2451.21
"4882",1512.21,2320.11
"4883",1502.84,2441.25
"4884",1574.5,2573.23
"4885",1526.02,2541.42
"4886",1433.22,2428.52
"4887",1451.37,2456.74
"4888",1401.29,2333.85
"4889",1356.78,2315.36
"4890",1503.16,2359.71
"4891",1486.73,2551.69
"4892",1525.37,2581.22
"4893",1548.81,2632.77
"4894",1544.91,2672.42
"4895",1608,2790.44
"4896",1524.21,2729.41
"4897",1448.01,2573.79
"4898",1490.31,2629.55
"4899",1471.64,2653.02
"4900",1439.22,2558.3
"4901",1365.15,2523.79
"4902",1459.82,2516.06
"4903",1399.2,2554.54
"4904",1363.14,2493.7
"4905",1376.81,2539.8
"4906",1292.76,2424.57
"4907",1206.04,2345.47
"4908",1282.59,2288.55
"4909",1365.63,2513.72
"4910",1374.79,2524.79
"4911",1423.9,2514.49
"4912",1423.9,2558.94
"4913",1437.68,2596.43
"4914",1309.39,2461.69
"4915",1361.79,2496.43
"4916",1397.72,2526.42
"4917",1356.81,2522.56
"4918",1406.36,2453.36
"4919",1460.6,2605.24
"4920",1426.88,2654.43
"4921",1444,2645.96
"4922",1403.2,2658.93
"4923",1413.07,2593.29
"4924",1395.21,2591.6
"4925",1466.87,2610.7
"4926",1452.88,2620.03
"4927",1422.19,2623.95
"4928",1426.39,2597.46
"4929",1400.42,2574.57
"4930",1387.08,2578.71
"4931",1395.76,2555.87
"4932",1395.76,2555.87
"4933",1403.22,2555.87
"4934",1398.25,2618.15
"4935",1432.65,2662.6
"4936",1452.98,2687.91
"4937",1452.98,2687.91
"4938",1499.17,2765.27
"4939",1492.21,2776.09
"4940",1503.87,2812.02
"4941",1459.58,2732.43
"4942",1464.6,2731.13
"4943",1433.41,2696.68
"4944",1401.07,2683.14
"4945",1403.63,2666.74
"4946",1356.79,2534.4
"4947",1358.64,2498.31
"4948",1368.92,2514.04
"4949",1368.92,2490.65
"4950",1296.63,2480.3
"4951",1353.33,2462.37
"4952",1332.84,2457.73
"4953",1340.02,2457.87
"4954",1347.47,2552.82
"4955",1362.18,2543.97
"4956",1408.07,2605.47
"4957",1361.54,2541.73
"4958",1330.51,2517.18
"4959",1329.81,2473.59
"4960",1350.88,2526.17
"4961",1341.77,2573.19
"4962",1363.82,2573.39
"4963",1401.06,2611.69
"4964",1403.19,2621.27
"4965",1334.3,2563.74
"4966",1345.5,2578.88
"4967",1348.15,2559.37
"4968",1334.83,2551.66
"4969",1334.83,2518.27
"4970",1274.26,2456.99
"4971",1273.29,2446.79
"4972",1258.82,2453.83
"4973",1244.72,2374.87
"4974",1201.56,2351.46
"4975",1249.76,2330.52
"4976",1236.74,2353
"4977",1217.49,2393.75
"4978",1188.84,2341.46
"4979",1133.43,2216.59
"4980",1126.18,2147.05
"4981",1153.35,2230.39
"4982",1104.38,2159.41
"4983",1106,2159.95
"4984",1095.04,2167.09
"4985",1164.83,2272.82
"4986",1168.07,2264.38
"4987",1215.87,2275.57
"4988",1225.32,2301.09
"4989",1221.03,2368.71
"4990",1260.29,2364.49
"4991",1286.62,2335.26
"4992",1269.93,2342.59
"4993",1244.85,2358.5
"4994",1333.21,2425.98
"4995",1306.03,2400.61
"4996",1318.61,2395.54
"4997",1349.37,2410.86
"4998",1322.19,2394.68
"4999",1276.22,2311.18
"5000",1292.98,2411.45
"5001",1314.63,2429.94
"5002",1352.47,2533.98
"5003",1365.66,2475.3
"5004",1354.36,2453.11
"5005",1322.91,2414.4
"5006",1338.53,2413.24
"5007",1389.49,2449.02
"5008",1389.49,2449.02
"5009",1393.13,2449.02
"5010",1365.2,2452.26
"5011",1382.36,2440.1
"5012",1403.89,2492.11
"5013",1410.85,2516.59
"5014",1350.52,2453.91
"5015",1379.22,2451.82
"5016",1368.92,2481.23
"5017",1382.52,2473.58
"5018",1405.74,2558.38
"5019",1391.58,2565.16
"5020",1387.82,2521.69
"5021",1417.99,2582.72
"5022",1416.73,2616.09
"5023",1424.41,2615.79
"5024",1472.64,2615.79
"5025",1467.25,2673.56
"5026",1493.31,2715.63
"5027",1473.66,2716.98
"5028",1509.14,2756.15
"5029",1477.2,2739.72
"5030",1475.83,2733.57
"5031",1436.74,2680.02
"5032",1451.79,2699.33
"5033",1435.48,2690.37
"5034",1479.24,2751.22
"5035",1476.94,2773.37
"5036",1469.47,2769.09
"5037",1445.28,2692.9
"5038",1443.14,2705.18
"5039",1443.14,2705.18
"5040",1481.1,2733.96
"5041",1453.28,2737.42
"5042",1475.94,2719.63
"5043",1495.97,2738.47
"5044",1534.65,2793.18
"5045",1537.69,2775.1
"5046",1516.88,2726.45
"5047",1534.59,2728.65
"5048",1530.82,2760.75
"5049",1529.59,2740.01
"5050",1535.03,2739.75
"5051",1529.76,2759.77
"5052",1539.5,2775.39
"5053",1541.7,2763
"5054",1505.06,2690.88
"5055",1485.92,2692.48
"5056",1483.9,2662.56
"5057",1496.59,2664.05
"5058",1501.25,2704.54
"5059",1455.54,2634.92
"5060",1458.92,2632.41
"5061",1468.48,2663.89
"5062",1499.98,2646.83
"5063",1498.08,2639.63
"5064",1511.7,2672.63
"5065",1498.94,2644.74
"5066",1505.64,2702.59
"5067",1461.8,2636.31
"5068",1461.8,2637.57
"5069",1465.58,2611.81
"5070",1436.74,2606.88
"5071",1435.2,2577.95
"5072",1440.3,2589.43
"5073",1434.5,2569.82
"5074",1470.43,2616.49
"5075",1478.24,2638.63
"5076",1522.09,2706.51
"5077",1535.3,2716.09
"5078",1534.7,2732.85
"5079",1552.26,2767.01
"5080",1557.91,2790.39
"5081",1557.37,2798.3
"5082",1593.65,2839.44
"5083",1598.5,2849.91
"5084",1603.26,2855.83
"5085",1599.09,2820.16
"5086",1592,2833.61
"5087",1611.14,2885.99
"5088",1612.31,2871.51
"5089",1637.06,2917.68
"5090",1642.03,2910.77
"5091",1637.81,2901.97
"5092",1628.82,2929.07
"5093",1650.73,2954.69
"5094",1645.26,2948.84
"5095",1624.91,2917.08
"5096",1644.23,2950.9
"5097",1655.66,2975.11
"5098",1641.54,2949.16
"5099",1602.06,2906.02
"5100",1618.6,2931.52
"5101",1629.92,2940
"5102",1647.85,2981.95
"5103",1678.84,3041.07
"5104",1677.94,3069.49
"5105",1681.92,3082.39
"5106",1682.29,3066.05
"5107",1687.16,3052.74
"5108",1684.05,3077.54
"5109",1670.52,3077.54
"5110",1633.63,3021.62
"5111",1628.66,3022.03
"5112",1642.68,3008.98
"5113",1664.34,3043.45
"5114",1664.34,3094.56
"5115",1679.32,3103.44
"5116",1692.48,3140.59
"5117",1710.14,3130.15
"5118",1708.19,3145.08
"5119",1719.04,3149.72
"5120",1724.45,3164.33
"5121",1750.91,3216.14
"5122",1745.8,3241.13
"5123",1750.43,3246.74
"5124",1744.47,3222.55
"5125",1755.99,3227.73
"5126",1738.32,3226.91
"5127",1722.02,3189.17
"5128",1711.53,3191.02
"5129",1742.32,3243.44
"5130",1738.48,3239.68
"5131",1732.86,3223.93
"5132",1688.24,3169.87
"5133",1680.7,3132.75
"5134",1705.73,3155.13
"5135",1729.14,3226.5
"5136",1734.74,3208.57
"5137",1747.7,3237.3
"5138",1757.6,3241.83
"5139",1765.31,3272.17
"5140",1760.51,3236.99
"5141",1791.47,3302
"5142",1798.91,3281.17
"5143",1784.35,3260.62
"5144",1801.12,3317.98
"5145",1789.93,3294.02
"5146",1774.33,3304.25
"5147",1793.34,3272.52
"5148",1771.5,3294.65
"5149",1750.75,3262.7
"5150",1744.95,3268.5
"5151",1711.09,3192.74
"5152",1749.76,3228.75
"5153",1700.67,3170.2
"5154",1711.65,3207.88
"5155",1715.81,3165.59
"5156",1718.21,3215.66
"5157",1751.45,3226.84
"5158",1756.07,3237.6
"5159",1795.56,3295.8
"5160",1795.9,3292.89
"5161",1804.93,3320.09
"5162",1786.66,3326.24
"5163",1796.93,3338.77
"5164",1823.29,3393.17
"5165",1825.18,3370
"5166",1824.61,3374.54
"5167",1800.12,3327.52
"5168",1794.65,3317.23
"5169",1819.17,3382.98
"5170",1818.31,3363.06
"5171",1826.74,3389.51
"5172",1826.74,3281.68
"5173",1795.7,3314.28
"5174",1802.68,3279.49
"5175",1824.54,3356.25
"5176",1825.4,3367.38
"5177",1810.13,3358.29
"5178",1820.11,3364.2
"5179",1815.7,3356.81
"5180",1797.31,3301.48
"5181",1804.1,3289.51
"5182",1814.81,3315.09
"5183",1821.8,3325.97
"5184",1834.55,3359.96
"5185",1824.37,3341.26
"5186",1826.45,3363.25
"5187",1804.96,3298.36
"5188",1815.5,3285.21
"5189",1834.59,3346.65
"5190",1841.17,3368.57
"5191",1845.8,3396.64
"5192",1855.5,3415.63
"5193",1855.5,3415.63
"5194",1857.89,3415.63
"5195",1855.61,3437.88
"5196",1856.14,3412.89
"5197",1837.5,3422.39
"5198",1837.5,3422.39
"5199",1867.06,3477.69
"5200",1872.9,3491.7
"5201",1874.73,3496.56
"5202",1882.34,3494.47
"5203",1887.77,3499.22
"5204",1891.06,3501.64
"5205",1873.32,3476.75
"5206",1889.1,3460.94
"5207",1893.72,3476.57
"5208",1873.3,3449.49
"5209",1873.3,3474.16
"5210",1896.72,3486.02
"5211",1876.9,3428.91
"5212",1841.39,3374.69
"5213",1800.61,3354.38
"5214",1808.93,3327.39
"5215",1801.34,3337.85
"5216",1810.21,3300.69
"5217",1788.97,3255.31
"5218",1771.4,3282.37
"5219",1796.67,3319.63
"5220",1819.99,3342.34
"5221",1810.64,3327.18
"5222",1754.3,3255.07
"5223",1759.38,3205.75
"5224",1744.37,3225.65
"5225",1767.18,3238.01
"5226",1763.69,3257.42
"5227",1781.01,3276.13
"5228",1776.5,3264.06
"5229",1776.5,3279.94
"5230",1808.72,3328.55
"5231",1816.7,3353.83
"5232",1828.81,3384.62
"5233",1833.09,3405.65
"5234",1831.21,3401.77
"5235",1809.05,3378.27
"5236",1826.99,3398.66
"5237",1823.64,3357.5
"5238",1826.27,3406.04
"5239",1844.87,3438.75
"5240",1849.17,3488.44
"5241",1850.24,3522.82
"5242",1857.2,3518.97
"5243",1883.28,3565.19
"5244",1883.29,3569.62
"5245",1886.6,3566.81
"5246",1895.38,3596.68
"5247",1903.68,3581.81
"5248",1903.29,3587.16
"5249",1904.19,3566.88
"5250",1919.02,3583.83
"5251",1930.22,3603.2
"5252",1929.63,3601.92
"5253",1919.8,3606.71
"5254",1929.64,3603.14
"5255",1943.7,3621.71
"5256",1933.04,3625.85
"5257",1929.75,3657.63
"5258",1931.18,3641.91
"5259",1942.51,3646.78
"5260",1942.81,3622.3
"5261",1936.48,3627.28
"5262",1950.91,3668.95
